conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.70E+18,Sat Sep 16 09:28:28 +0000 2023,0,@kompascom Iya terus solusinya apa buat konsumen yang udah beli motor yg rangka esaf?,1.70E+18,,kompascom,in,62,0,1,0,https://x.com/_shoyuramen/status/1702977743556874397,3198613373,_shoyuramen
1.70E+18,Sat Sep 16 21:54:05 +0000 2023,0,@kompascom Ruweeeeeet,1.70E+18,,kompascom,in,Jakarta Barat DKI Jakarta,0,0,0,https://x.com/Taufik866/status/1703165386118799823,1707474420,Taufik866
1.70E+18,Fri Sep 15 13:34:49 +0000 2023,1,@kompascom Udah yang paling bener tu pindah merk nanti juga mati mati sndri tu rangka desain emng sangat bagus tp tidak dengan materil welding dan proses produksinya yg wassalam gak sepadan keselamatan berkendara di pertaruhkan. Sijuki masih yang terbaik,1.70E+18,,kompascom,in,,0,0,0,https://x.com/Hafiszh/status/1702677351531008509,205402072,Hafiszh
1.70E+18,Fri Sep 15 11:51:57 +0000 2023,1,@kompascom Kuat tapi AHMpasss... kwkwkwkwk,1.70E+18,,kompascom,in,Ibu Kota Bau Negeri Sikopet,0,0,0,https://x.com/Cpt28_/status/1702651465041670285,3539295794,Cpt28_
1.70E+18,Fri Sep 15 13:06:21 +0000 2023,0,@kompascom Lol... Coba yg diuji itu rangka dari motor yg udah di dealer2 bukan ke pabriknya langsung di mana bisa aja udah disesuaikan karena adanya investigasi.,1.70E+18,,kompascom,in,,0,1,0,https://x.com/Cdesac1/status/1702670187642900625,1.38E+18,Cdesac1
1.70E+18,Fri Sep 15 13:00:57 +0000 2023,1,@kompascom User BeAt mberr hanya bisa melihat dan berkata owh sambil agak over thinking.,1.70E+18,,kompascom,in,DPT-MLG-SUB-JAV-INA,0,0,0,https://x.com/Dhimasantasena/status/1702668830189990102,536087307,Dhimasantasena
1.70E+18,Fri Sep 15 13:02:23 +0000 2023,1,@kompascom Rangka kuat tapi ada karat? Kuat? https://t.co/ievQy4Zuq4,1.70E+18,https://pbs.twimg.com/tweet_video_thumb/F6EYl69bkAA_9WM.jpg,kompascom,in,Medan,0,0,0,https://x.com/lupadiri0_0/status/1702669188450623963,1.55E+18,lupadiri0_0
1.70E+18,Fri Sep 15 13:01:42 +0000 2023,57,@kompascom ngab adnoh : silikat bukan karat,1.70E+18,,kompascom,in,Jabodetabek,1,3,1,https://x.com/BisKota_/status/1702669015989272773,1619443765,BisKota_
1.70E+18,Sun Sep 17 02:49:20 +0000 2023,0,@kompascom Untung beat ku udah ku jual,1.70E+18,,kompascom,in,,0,0,0,https://x.com/ehewhy/status/1703239686486192399,2693275580,ehewhy
1.70E+18,Sun Sep 17 13:10:16 +0000 2023,0,@kompascom Pantesan motor aku bagain tangki minyaknya karatan,1.70E+18,,kompascom,in,,0,1,0,https://x.com/Ovajayanti2/status/1703395947861180719,1.47E+18,Ovajayanti2
1.69E+18,Tue Aug 22 02:17:59 +0000 2023,7,@CNNIndonesia @indosat harga kuotanya gila naik 2x lipat,1.69E+18,,CNNIndonesia,in,,0,3,0,https://x.com/inisialmah/status/1693809712440201661,1.49E+18,inisialmah
1.69E+18,Wed Aug 23 18:59:51 +0000 2023,1,@CNNIndonesia @indosat gila harga kuota naiknya gila gilaan. Buat kita anak kost ga rekomend banget,1.69E+18,,CNNIndonesia,in,Indonesia,0,1,0,https://x.com/Panca_aprilian8/status/1694424226537799993,1.24E+18,Panca_aprilian8
1.69E+18,Mon Aug 21 22:31:46 +0000 2023,0,@CNNIndonesia Hmmm tumben Honda blunder,1.69E+18,,CNNIndonesia,sv,,0,0,0,https://x.com/DeilyUpdate/status/1693752781881082197,744253,DeilyUpdate
1.69E+18,Tue Aug 22 05:41:18 +0000 2023,0,@CNNIndonesia Apa ini strategi marketing honda buat jual rangka. Agak lain yak wgwg,1.69E+18,,CNNIndonesia,in,Depok Indonesia,0,0,0,https://x.com/lalahstore/status/1693860878607945923,1.51E+18,lalahstore
1.69E+18,Tue Aug 22 10:27:45 +0000 2023,15,@CNNIndonesia Niat beli motor buat dikendarain aja malah di suruh ngoprek sue...,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/androchain/status/1693932965812900160,1.46E+18,androchain
1.69E+18,Mon Aug 21 14:15:36 +0000 2023,894,@CNNIndonesia Plot twist yg tak terduga. Produksi motor dengan rangka abal2 abis itu produksi rangka untuk dijual ke konsumen yg rangka motornya patah. Ini cuma tebak tebakan doang,1.69E+18,,CNNIndonesia,in,Kulkas,2,23,55,https://x.com/nodevilnolived/status/1693627920311361653,118039839,nodevilnolived
1.69E+18,Mon Aug 21 16:41:32 +0000 2023,822,@CNNIndonesia biar cuan? IMHO terbaik emang Suzuki doang ga mobil ga motor terbukti bandelnya sayang aja dia emang agak ketinggalan di model (karena emang orang kita kebanyakan mentingin model dibanding durability) tapi disisi lain Suzuki lebih mentingin ,,,,,,,,,,,
1.69E+18,Mon Aug 21 23:32:50 +0000 2023,223,@CNNIndonesia 10rb km sekali ganti rangka?,1.69E+18,,CNNIndonesia,in,folkandspace@gmail.com,3,13,12,https://x.com/ipunk_baik/status/1693768150100402332,44568999,ipunk_baik
1.69E+18,Mon Aug 21 13:42:14 +0000 2023,81,@CNNIndonesia Pantesan harga chassisnya cuma 1jt. Harga motornya aja udh 17jt lebih. Cuannya gede bgt ini sih,1.69E+18,,CNNIndonesia,in,Centauri IV,0,1,1,https://x.com/guard00347/status/1693619521083294127,78168997,guard00347
1.69E+18,Mon Aug 21 13:47:32 +0000 2023,0,@CNNIndonesia Ini untuk skutik lama ato yg baru pasang rangka.. https://t.co/mdPVB2lyhm,1.69E+18,https://pbs.twimg.com/media/F4DzLstWgAAznRo.jpg,CNNIndonesia,in,,0,1,0,https://x.com/AbabilSemprong/status/1693620854175719779,1.39E+18,AbabilSemprong
1.69E+18,Mon Aug 21 13:50:58 +0000 2023,10,@CNNIndonesia Dan org2 pemerentah tidak ada yg belain konsumen,1.69E+18,,CNNIndonesia,in,Indonesia,1,2,1,https://x.com/njeblug_/status/1693621719540367654,535302020,njeblug_
1.69E+18,Mon Aug 21 13:51:53 +0000 2023,96,@CNNIndonesia Lah malah dijual 1 jutaan. Terus indent berapa lama biaya pasang berapa motor nginap berapa hari? Recaal aja,1.69E+18,,CNNIndonesia,in,Medan Merdeka Selatan,0,4,1,https://x.com/IlhamNoName/status/1693621950109929652,1.08E+18,IlhamNoName
1.69E+18,Mon Aug 21 13:56:14 +0000 2023,3,@CNNIndonesia Khusus Honda selain regular ganti Oli Busi Aki...juga regular ganti rangka,1.69E+18,,CNNIndonesia,in,jakarta,0,0,3,https://x.com/bciklan/status/1693623043837345935,302646982,bciklan
1.69E+18,Mon Aug 21 13:57:55 +0000 2023,13,@CNNIndonesia Makanya beli motor atau barang berdasarkan kualitas bukan merk.. Wkkwwk,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/jelo58238934/status/1693623466539335792,1.55E+18,jelo58238934
1.69E+18,Mon Aug 21 13:59:29 +0000 2023,2,@CNNIndonesia Anjing malah jualan bukannya recall ,1.69E+18,,CNNIndonesia,in,Jerusalem,0,0,0,https://x.com/dikostan/status/1693623863186211003,792281264,dikostan
1.69E+18,Mon Aug 21 14:03:56 +0000 2023,20,@CNNIndonesia Ya ini secara nggak langsung honda mengakui kalau kerangka motornya kurang bagus,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/ArifinSyuk15560/status/1693624981786132977,1.67E+18,ArifinSyuk15560
1.69E+18,Mon Aug 21 14:06:04 +0000 2023,1,@CNNIndonesia Apakah ini memang sudah direncanakan sejak awal ? ? ? ,1.69E+18,,CNNIndonesia,in,Phillip Island,0,0,0,https://x.com/DrunXle/status/1693625517587538104,228014648,DrunXle
1.69E+18,Mon Aug 21 14:06:42 +0000 2023,3,@CNNIndonesia Baru sekarang sasis motor ada onderdilnya,1.69E+18,,CNNIndonesia,in,Batang,0,0,0,https://x.com/SyabanAlArif/status/1693625676895568376,1460039142,SyabanAlArif
1.69E+18,Tue Aug 22 07:11:21 +0000 2023,0,@cerberiuss Siang Kak maaf ya. Mimin udah bantu balas detailnya via DM ya. Untuk itu silakan bisa cek DM nya ya. Salam^Puput https://t.co/0RXhGGW1zB,1.69E+18,,cerberiuss,in,Indonesia,0,0,0,https://x.com/indosat/status/1693883539433939002,9.83E+17,indosat
1.69E+18,Mon Aug 21 16:57:59 +0000 2023,46,@kentan990ren @CNNIndonesia spare part suzuki itu pilihannya cuman 2 ori copotan atau ori buka kardus sepengalaman saya dengan kita ganti part di kendaraan Suzuki yg notabene lebih mahal 2-3x lipat dibanding part kw merk sebelah yg lebih murah tapi tingka,,,,,,,,,,,
1.69E+18,Mon Aug 21 18:54:44 +0000 2023,0,@hallobr0 @CNNIndonesia mantab nih kaya @AgungpumA,1.69E+18,,hallobr0,in,,0,2,0,https://x.com/MasMasBiassaa/status/1693698166535880718,1.54E+18,MasMasBiassaa
1.69E+18,Mon Aug 21 13:41:25 +0000 2023,38,@CNNIndonesia Biaya bongkar dan pasang terus biaya cetak nomor rangka jadi berapa Omm totalnya?,1.69E+18,,CNNIndonesia,in,Yogyakarta Indonesia,1,2,1,https://x.com/massishal/status/1693619316611326234,445238368,massishal
1.69E+18,Mon Aug 21 13:48:28 +0000 2023,171,@CNNIndonesia Emang bangsat Honda ternyata sengaja emang biar cepet karatan n patah terus jual rangka esaf baru.. sparepart baru jual rangka terpisah,1.69E+18,,CNNIndonesia,in,,0,1,7,https://x.com/abheemanyoen/status/1693621090398978546,1.60E+18,abheemanyoen
1.69E+18,Mon Aug 21 13:50:42 +0000 2023,71,@CNNIndonesia Beli rangka baru tp kualitas sama? Anjirr!!!! mending ke bengkel las buat rangka baru pake besi jemuran jauh lebih kuat daripada rangka esap2 ini,1.69E+18,,CNNIndonesia,in,Makassar Indonesia,0,3,1,https://x.com/Muliadi_011/status/1693621652062404999,367694660,Muliadi_011
1.69E+18,Mon Aug 21 13:37:52 +0000 2023,0,@CNNIndonesia Sejak dulu Saya tidak pernah ingin membeli HONDA atau YAMAHA atau SUZUKI.... ya karena RANGKA Motor Kalian itu PARAH. Beda dengan Rangka Motor Kawasaki yang dijual di Indonesia.... KOKOH - KUAT - ANTI KARAT.,1.69E+18,,CNNIndonesia,in,Yogyakarta Indonesia,0,1,0,https://x.com/soboalasku/status/1693618421596885038,8.91E+17,soboalasku
1.69E+18,Mon Aug 21 13:47:17 +0000 2023,82,@CNNIndonesia Pola pikir Honda mirip presiden kita,1.69E+18,,CNNIndonesia,in,,0,23,12,https://x.com/jonidep065/status/1693620791043117426,1.55E+18,jonidep065
1.69E+18,Mon Aug 21 13:51:10 +0000 2023,99,@CNNIndonesia Motor lain 10rb km ganti busi Honda 10rb km ganti rangka,1.69E+18,,CNNIndonesia,in,,0,2,7,https://x.com/LuthfiKasparov/status/1693621767950999709,1145398050,LuthfiKasparov
1.69E+18,Mon Aug 21 14:00:29 +0000 2023,0,@CNNIndonesia Tlg lah kalian jgn overprice. Ga mobil ga motor sm aja wkwwk,1.69E+18,,CNNIndonesia,in,Indonesian,0,1,0,https://x.com/affanbachtiar_/status/1693624113611341990,9.77E+17,affanbachtiar_
1.69E+18,Mon Aug 21 14:01:18 +0000 2023,1,@CNNIndonesia Garansi Ganti motor donk malah jualan ,1.69E+18,,CNNIndonesia,in,Denpasar Selatan Indonesia,0,0,0,https://x.com/sony_lee77/status/1693624317915844899,8.84E+17,sony_lee77
1.69E+18,Mon Aug 21 14:01:23 +0000 2023,7,@CNNIndonesia konsumen rugi 2 kali. rugi terus ini mah. bukannya pabrikan recall ganti. cacat produksi atau kualitas gagal?,1.69E+18,,CNNIndonesia,in,,0,0,1,https://x.com/crueldesak/status/1693624339470385367,231693127,crueldesak
1.69E+18,Mon Aug 21 14:04:50 +0000 2023,1,@CNNIndonesia lho lho lho ga bahaya tha,1.69E+18,,CNNIndonesia,in,disampingmu,0,0,0,https://x.com/sasjend/status/1693625209947828432,80513591,sasjend
1.69E+18,Mon Aug 21 14:05:26 +0000 2023,11,@CNNIndonesia halo lembaga perlindungan konsumen? ada ga ya di indo?,1.69E+18,,CNNIndonesia,in,,0,3,0,https://x.com/terong_baladoo/status/1693625360884064299,1.56E+18,terong_baladoo
1.69E+18,Mon Aug 21 14:06:35 +0000 2023,0,@CNNIndonesia Skip dulu beli motor honda,1.69E+18,,CNNIndonesia,in,Indonesia,0,0,1,https://x.com/081807207363/status/1693625650890911907,247524379,81807207363
1.69E+18,Mon Aug 21 14:08:45 +0000 2023,0,@CNNIndonesia Kalo emang bener harusnya recall sih,1.69E+18,,CNNIndonesia,in,Kota Surabaya Jawa Timur,0,1,0,https://x.com/pagipagilega/status/1693626195110215841,362341396,pagipagilega
1.69E+18,Mon Aug 21 13:59:10 +0000 2023,0,@CNNIndonesia Penjualan mereka saat ini trun ga ya?,1.69E+18,,CNNIndonesia,in,indonesia,0,0,0,https://x.com/maycuek/status/1693623782722678874,167284203,maycuek
1.69E+18,Mon Aug 21 14:00:21 +0000 2023,0,@CNNIndonesia Lahh hancur brandnnya kalo Gini hhhaaa,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/jinjaneo/status/1693624081738772706,1.26E+18,jinjaneo
1.69E+18,Mon Aug 21 14:01:45 +0000 2023,0,@CNNIndonesia gimana dengan no rangka nya nanti?,1.69E+18,,CNNIndonesia,in,Baru pindah,0,0,0,https://x.com/bitabitoe/status/1693624434299437366,1228039382,bitabitoe
1.69E+18,Mon Aug 21 14:02:38 +0000 2023,0,@CNNIndonesia Oh emang anak kont*l,1.69E+18,,CNNIndonesia,in,Ujung Timur Pulau Jawa,0,0,0,https://x.com/Wahyumo_0/status/1693624653674131586,2443347228,Wahyumo_0
1.69E+18,Mon Aug 21 14:04:47 +0000 2023,0,@CNNIndonesia knapa gak recall hayoo??,1.69E+18,,CNNIndonesia,in,purwokerto & jakarta,0,0,0,https://x.com/biangkerok/status/1693625194437341296,999280082,biangkerok
1.69E+18,Mon Aug 21 14:04:57 +0000 2023,0,@CNNIndonesia Udh pantes jadi presiden konoha,1.69E+18,,CNNIndonesia,in,Jerusalem Palestine,0,0,0,https://x.com/UncleBee21/status/1693625238108434640,2227600519,UncleBee21
1.69E+18,Mon Aug 21 14:05:37 +0000 2023,0,@CNNIndonesia Ngertian banget nih @welovehonda Kesempatan ya kan - kapan lg,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/FachSetiawan/status/1693625405385625975,1.12E+18,FachSetiawan
1.69E+18,Mon Aug 21 14:06:01 +0000 2023,0,@CNNIndonesia Servis ganti rangka ,1.69E+18,,CNNIndonesia,in,Bekasi,0,0,0,https://x.com/tyar_oce/status/1693625507810554009,110077941,tyar_oce
1.69E+18,Mon Aug 21 14:06:07 +0000 2023,0,@CNNIndonesia Ahaha kenapa ga di recall coba ,1.69E+18,,CNNIndonesia,in,Bandung INA,0,0,0,https://x.com/rfts28/status/1693625531952963648,1630644289,rfts28
1.69E+18,Mon Aug 21 14:08:48 +0000 2023,73,@CNNIndonesia Gila emang orang mah ganti oli ganti ban ganti shockbreaker. Lah ini ganti rangka ,1.69E+18,,CNNIndonesia,in,Knowhere,0,0,3,https://x.com/deblacklisto/status/1693626206514511993,240995910,deblacklisto
1.69E+18,Mon Aug 21 15:12:55 +0000 2023,2,@CNNIndonesia Sebuah pertaruhan merek Honda dalam satu atau dua dekade ke depan bisa jadi sentimen negatif sih. Untung gua dah beralih ke tim Yamaha sejak 2014. Tentunya ini berita baik sih buat Suzuki atau merek lain untuk rise up lagi di pasar otomotif ,1.69E+18,,CNNIndonesia,in,Marbella Spain,0,2,0,https://x.com/faizdikra/status/1693642342513930653,3923436858,faizdikra
1.69E+18,Mon Aug 21 15:13:02 +0000 2023,12,@CNNIndonesia Waduhh vendornya Honda pasti kena sidang terus kenapa bisa karatan main flow out aja ga di kasih anti rust dulu,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/mamatrkh/status/1693642373182472313,1.32E+18,mamatrkh
1.69E+18,Mon Aug 21 15:22:46 +0000 2023,1,@CNNIndonesia Untung dulu punya cb150r dapet recall dapet voucher lagi ,1.69E+18,,CNNIndonesia,in,,0,1,0,https://x.com/Col_Mactavish/status/1693644821251154418,1.02E+18,Col_Mactavish
1.69E+18,Mon Aug 21 15:30:18 +0000 2023,51,@CNNIndonesia Ini faktor keselamatan manusia produsen bisa dituntut bila terjadi kecelakaan akibat hal ini. Produk seharusnya ditarik kembali dari peredaran dan untuk diperiksa ulang mendapatkan garansi penggantian part yang dianggap bermasalah. Tidak ada,1.69E+18,,CNNIndonesia,in,yogyakarta,0,4,4,https://x.com/gubrack/status/1693646718309634123,104229525,gubrack
1.69E+18,Mon Aug 21 15:33:27 +0000 2023,31,@CNNIndonesia Makin yakin buat say good bye sama h*nda klo mau beli baru lagi. Cukup h*nda produk lawasan yang di rumah. Udeh makin mahal kualitasnya kek macem presto aje,1.69E+18,,CNNIndonesia,in,Kebumen Indonesia,0,0,1,https://x.com/DanuelAlfeanto/status/1693647508101280067,586505383,DanuelAlfeanto
1.69E+18,Mon Aug 21 15:37:18 +0000 2023,30,@CNNIndonesia Udah cacat produksi masih aja jual rangka konsumen harus keluar duit lagi. Konsumen terlanjur kecewa siap2 aja diboikot ni ahm kalau kekeuh ga mau recall produk.,1.69E+18,,CNNIndonesia,in,Seven Heaven,0,0,0,https://x.com/Ricky_rev/status/1693648477253935184,73839880,Ricky_rev
1.69E+18,Mon Aug 21 15:38:28 +0000 2023,4,@CNNIndonesia udahlah bengkel resminya banyak pemain ditambah kualitas rangka begini.,1.69E+18,,CNNIndonesia,in,Jakarta Capital Region Indonesia,0,0,0,https://x.com/andikabp__/status/1693648772071592021,451883912,andikabp__
1.69E+18,Mon Aug 21 15:42:01 +0000 2023,12,@CNNIndonesia Memang harus dihancurkan sih monopoli di lini sepeda motor kalo nggak ya kek gini jual produk sejenak jidat karena merasa konsumen nggak punya banyak pilihan lain selain merk itu wkwk.,1.69E+18,,CNNIndonesia,in,,0,4,2,https://x.com/Jung_Kat/status/1693649667077349666,1.18E+18,Jung_Kat
1.69E+18,Mon Aug 21 15:43:31 +0000 2023,48,@CNNIndonesia Andaikan lu pada melek Tetep dukung Suzuki bukn karena model tapi support kualitas. Mungkin sampe skg dealer nya banyak yang gak tutup dan lebih inovatif . ,1.69E+18,,CNNIndonesia,in,Surakarta Solo Jawa tengah,0,5,4,https://x.com/MHasbyDzikry/status/1693650044602482976,323228626,MHasbyDzikry
1.69E+18,Mon Aug 21 14:08:34 +0000 2023,0,@CNNIndonesia kepala marketingnya jago sih bisa jual barang jelek kaya gitu wkwkwk,1.69E+18,,CNNIndonesia,in,jember,0,0,0,https://x.com/dimzz78/status/1693626148209484167,594262009,dimzz78
1.69E+18,Mon Aug 21 14:09:33 +0000 2023,0,@CNNIndonesia Damn S4 marketing,1.69E+18,,CNNIndonesia,en,,0,0,0,https://x.com/Endiwijayaaa/status/1693626396172554283,435236530,Endiwijayaaa
1.69E+18,Mon Aug 21 14:10:39 +0000 2023,0,@CNNIndonesia Wah buruk sekali after sales honda motor,1.69E+18,,CNNIndonesia,in,Kalibata Pancoran,0,0,0,https://x.com/bangjago1111111/status/1693626670652015103,7.67E+17,bangjago1111111
1.69E+18,Mon Aug 21 14:10:52 +0000 2023,0,@CNNIndonesia salahkan hukum wakandanya di Luar sdh bisa nuntut trilliunan jualan produk cacat,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/Lite_incBold/status/1693626729238011964,1153685558,Lite_incBold
1.69E+18,Mon Aug 21 14:11:53 +0000 2023,0,@CNNIndonesia Kan ketahuan berapa cuan honda dari jualan motor..,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/anto_suro/status/1693626983509328206,1.41E+18,anto_suro
1.69E+18,Mon Aug 21 14:12:13 +0000 2023,0,@CNNIndonesia Motor kluaran baru sasisnya enteng kalo mudik bawa barang banyak motor bisa patah..,1.69E+18,,CNNIndonesia,in,Tulungagung ,0,0,0,https://x.com/RizkySuryaH2/status/1693627065159840153,1.03E+18,RizkySuryaH2
1.69E+18,Mon Aug 21 14:13:52 +0000 2023,0,@CNNIndonesia Ini sih gak jamin bakalan aman pasti patah lagi,1.69E+18,,CNNIndonesia,in,Bekasi Timur Indonesia,0,0,0,https://x.com/BobbyIndratama/status/1693627483935899788,2453023057,BobbyIndratama
1.69E+18,Mon Aug 21 14:16:16 +0000 2023,0,@CNNIndonesia Ringkih bet honda skrg,1.69E+18,,CNNIndonesia,in,Grogol Petamburan Indonesia,0,0,0,https://x.com/LangkahPer1/status/1693628085709500806,1.37E+18,LangkahPer1
1.69E+18,Mon Aug 21 13:53:58 +0000 2023,0,@Robby_ACM @CNNIndonesia Kasus monopoli aja nguap. Apalagi kek ginian.,1.69E+18,,Robby_ACM,in,dimana mana hati ku senang,0,0,0,https://x.com/nostradamus006/status/1693622473999491403,9.56E+17,nostradamus006
1.69E+18,Mon Aug 21 13:55:11 +0000 2023,2,@AbabilSemprong @CNNIndonesia Buset 10rb km busi aja penggantian 15rb km,1.69E+18,,AbabilSemprong,in,jakarta,0,0,0,https://x.com/bciklan/status/1693622779520680081,302646982,bciklan
1.69E+18,Mon Aug 21 14:01:54 +0000 2023,0,@jowobritish @CNNIndonesia Full besi anti kopong macam esaf,1.69E+18,,jowobritish,in,,0,0,0,https://x.com/ZCmber21/status/1693624469728739787,1.59E+18,ZCmber21
1.69E+18,Mon Aug 21 14:20:35 +0000 2023,4,@jonidep065 @CNNIndonesia Menangani polusi udara caranya suruh masyarakat beli kendaraan listrik wkwkwk,1.69E+18,,jonidep065,in,,0,2,0,https://x.com/Rt310799/status/1693629172420125148,1.25E+18,Rt310799
1.69E+18,Mon Aug 21 14:25:57 +0000 2023,0,@CNNIndonesia Tarik dari pasaran lah malah jualan lagi.. Hmmmm,1.69E+18,,CNNIndonesia,in,DKI Jakarta Indonesia,0,0,0,https://x.com/SosialRepublik/status/1693630521257914656,1.19E+18,SosialRepublik
1.69E+18,Mon Aug 21 14:46:49 +0000 2023,0,@CNNIndonesia Honda itu kokoh tapi doeloe,1.69E+18,,CNNIndonesia,in,Indonesia,0,0,0,https://x.com/dwimoreno50/status/1693635775378710745,197016788,dwimoreno50
1.69E+18,Mon Aug 21 14:48:52 +0000 2023,0,@CNNIndonesia Rangka cm tahan 3 th... wkwkw..,1.69E+18,,CNNIndonesia,in,Donya,0,0,0,https://x.com/MakaryoSugeng/status/1693636288421806233,1.61E+18,MakaryoSugeng
1.69E+18,Mon Aug 21 14:25:36 +0000 2023,0,@CNNIndonesia kyk tlkmsl dulu yg nyuruh beli paket langganan biar ga di spam call gt y? wkwk,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/fanifaniii/status/1693630433907417426,522935218,fanifaniii
1.69E+18,Mon Aug 21 14:38:30 +0000 2023,0,@CNNIndonesia Ayooo pindah ke yamaha,1.69E+18,,CNNIndonesia,in,Indonesia,0,0,0,https://x.com/SA_ayil/status/1693633683289158070,562768413,SA_ayil
1.69E+18,Mon Aug 21 14:43:58 +0000 2023,0,@CNNIndonesia muka tembok kah honda ini,1.69E+18,,CNNIndonesia,in,kalau nggak di JKT ya di JOG,0,0,0,https://x.com/pandamlaks/status/1693635055707398280,236745798,pandamlaks
1.69E+18,Mon Aug 21 14:56:08 +0000 2023,0,@CNNIndonesia Bukannya introspeksi diri malah part2.,1.69E+18,,CNNIndonesia,in,indonesia,0,0,0,https://x.com/air_mineral1/status/1693638120682459190,582888604,air_mineral1
1.69E+18,Mon Aug 21 15:00:50 +0000 2023,0,@CNNIndonesia jangan ada yang mau boikot,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/zackmille/status/1693639303589445701,1.59E+18,zackmille
1.69E+18,Mon Aug 21 15:02:35 +0000 2023,0,@CNNIndonesia Rangka motor patah itu bisa terjadi krn konsumen menggunakan dgn cara yg Salah... Contoh :beban motor depan muat 3 karung beras @20kg +boncengan sampai 3 orang yaaa patalah rangka motorx....,1.69E+18,,CNNIndonesia,in,Kota Batam Kepulauan Riau,0,0,0,https://x.com/kaimuddinzainal/status/1693639743467086090,3237112178,kaimuddinzainal
1.69E+18,Mon Aug 21 15:04:14 +0000 2023,0,@CNNIndonesia Lah malah jualan rangka ..berani gitu ya bukannya recall..yg beli ga kapok emang?,1.69E+18,,CNNIndonesia,in,bandung west java Indonesia,0,0,0,https://x.com/VIDIGARIBALDI1/status/1693640156757065983,599688462,VIDIGARIBALDI1
1.69E+18,Mon Aug 21 15:08:40 +0000 2023,0,@CNNIndonesia Gilaaaa,1.69E+18,,CNNIndonesia,eu,Papar Indonesia,0,0,0,https://x.com/rakakrisma/status/1693641272240546148,1.22E+18,rakakrisma
1.69E+18,Mon Aug 21 15:09:10 +0000 2023,0,@CNNIndonesia Anjay tapi bahaya banget sih lagi ngebut di jalan trus rangka patah tiba2,1.69E+18,,CNNIndonesia,in,Jakarta Capital Region,0,0,0,https://x.com/nkri_TOP/status/1693641400032632921,574564612,nkri_TOP
1.69E+18,Mon Aug 21 15:49:03 +0000 2023,1,@CNNIndonesia harusnya Honda bisa di tuntut karena menjual produk yang membahayakan nyawa pembelinya,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/lucidmedal/status/1693651436532535531,169465334,lucidmedal
1.69E+18,Mon Aug 21 18:54:31 +0000 2023,0,@CNNIndonesia 11 taun pake mio bawa barang berat aman Eh si honda motor baru bikin motor flip Mau saingin samsung kayaknya,1.69E+18,,CNNIndonesia,in,,0,1,0,https://x.com/democraz1e/status/1693698110290272515,1.67E+18,democraz1e
1.69E+18,Mon Aug 21 22:09:59 +0000 2023,1,@CNNIndonesia Strategi tarik cuan sebanyak2nya ya? Bikin motor per part partnya abal2 semua biar cepet rusak lantas konsumen beli spare part nya..... Kalo gentle dan ksatria bikin produk abal2 ya harus berani recall produk yg bermasalah walopun sebanyak j,1.69E+18,,CNNIndonesia,in,,0,0,0,https://x.com/farhosa/status/1693747300471115814,1168911978,farhosa
1.69E+18,Mon Aug 21 22:26:08 +0000 2023,1,@CNNIndonesia Ini gk ada yg mau ajuin class action? Lemahnya perlindungan konsumen Indonesia. @YLKI_ID gk bergerak?,1.69E+18,,CNNIndonesia,in,World,0,0,0,https://x.com/Dee_Bourne_/status/1693751363745059121,1.15E+18,Dee_Bourne_
1.69E+18,Mon Aug 21 23:24:56 +0000 2023,1,@CNNIndonesia Bagusan rangka yg dulu ini vario 110 taun pembuatan 2011.. nah yg babeh juga sama vario taun pembuatan 2009 pas dibongkar no karat cuman kotor debu dan kotoran yg mengendap... https://t.co/YOCjVoa8Lv,1.69E+18,https://pbs.twimg.com/media/F4F3WQlbsAAO75j.jpg,CNNIndonesia,in,Bandung ,0,0,0,https://x.com/dannish03/status/1693766164382675455,928893260,dannish03
1.69E+18,Mon Aug 21 23:32:06 +0000 2023,7,@CNNIndonesia Mari kita lihat masalahnya 1. Mesin klotok2 2. Rangka eSAF patah Dan ga ada program recall apapun dari Honda. Malu lah sama Suzuki yg bengkelnya lebih dikit https://t.co/lukI6r8l8n,1.69E+18,,CNNIndonesia,in,Jakarta,0,1,0,https://x.com/fakhri_fi/status/1693767965177700377,1.66E+18,fakhri_fi
1.69E+18,Mon Aug 21 23:55:08 +0000 2023,1,@CNNIndonesia ide pejabad honda bagus nih. tapi busuk banged. ga ada akhlak malah. sudah jatuh dilempar rangka pula ,1.69E+18,,CNNIndonesia,in,7.2653ÃÂ° S 112.7425Ã Â E,0,0,0,https://x.com/mytemy/status/1693773761743667280,81528634,mytemy
